Ethnicity,Boy,Girl,FamilyName,SkinColor,HairColor,EyeColor,BloodType,MotherTongue,CountryofOrigin,Religion,Age_group_years,PlaceOfBirth,Motherethnicity
Australian,YANGXIAO,SELY,Eddy,,,,,,,,,,
Australian,YAQUB,SENYA,Bassett,,,,,,,,,,
Australian,YARY,SEQUOIA,Gates,,,,,,,,,,
Australian,YASHVEER,SERAFINA,Nicol,,,,,,,,,,
Australian,YASIN,SERAPHINA,Stringer,,,,,,,,,,
Australian,YASSER,SERENA,Devine,,,,,,,,,,
Australian,YATHAVAN,SERENE,Penny,,,,,,,,,,
Australian,YAYIN,SEVINA,Beasley,,,,,,,,,,
Australian,YIANNI,SHAAN,Wicks,,,,,,,,,,
Australian,YIGE,SHAANI,Humphrey,,,,,,,,,,
Australian,YIQIAN,SHAE,Head,,,,,,,,,,
Australian,YIXUAN,SHAELYN,Dick,,,,,,,,,,
Australian,YIZHOU,SHAFAHI,Oakley,,,,,,,,,,
Australian,YOEL,SHAHANA,Avery,,,,,,,,,,
Australian,YORK,SHAHIDAH,Ferris,,,,,,,,,,
Australian,YOSUF,SHAIKAYA,Duff,,,,,,,,,,
Australian,YOUSSIF,SHAKAII,Leong,,,,,,,,,,
Australian,YUANHE,SHAKYLAHA,Simmonds,,,,,,,,,,
Australian,YUBO,SHALIE,Moyle,,,,,,,,,,
Australian,YUG,SHAMIKA,Hackett,,,,,,,,,,
Australian,YUGAN,SHAMMAH,O'Halloran,,,,,,,,,,
Australian,YUHE,SHAMSHEER,Gillies,,,,,,,,,,
Australian,YUHENG,SHANAE,Hanley,,,,,,,,,,
Australian,YUKI,SHANAYA,Simon,,,,,,,,,,
Australian,YULIANG,SHANELLE,Goldsmith,,,,,,,,,,
Australian,YUMA,SHANIA,Lockwood,,,,,,,,,,
Australian,YURE,SHANNAN,Crook,,,,,,,,,,
Australian,YURI,SHANNON,Regan,,,,,,,,,,
Australian,YUSUF,SHANTELLE,Wagner,,,,,,,,,,
Australian,YUVAAN,SHANZAY,Eldridge,,,,,,,,,,
Australian,YUVANK,SHARLA,Wiseman,,,,,,,,,,
Australian,YUVEN,SHARLEEN,Truong,,,,,,,,,,
Australian,YUVIN,SHARLENE,Waller,,,,,,,,,,
Australian,YUVRAAN,SHARLIE,Carmody,,,,,,,,,,
Australian,YUVRAJ,SHARLIN,MacFarlane,,,,,,,,,,
Australian,YUVTAJ,SHARNI,McBride,,,,,,,,,,
Australian,YUXUAN,SHASMEEN,Farrugia,,,,,,,,,,
Australian,YUZE,SHAY,Galea,,,,,,,,,,
Australian,ZAC,SHAYE,Morrissey,,,,,,,,,,
Australian,ZACCHAEUS,SHAYLA,Hoffmann,,,,,,,,,,
Australian,ZACH,SHAYLAYLA,Bloomfield,,,,,,,,,,
Australian,ZACHARIAH,SHAYNA,Drake,,,,,,,,,,
Australian,ZACHARY,SHAZARLIAH,Gilmour,,,,,,,,,,
Australian,ZACK,SHEHRBANO,Emery,,,,,,,,,,
Australian,ZADE,SHELBIE,Slade,,,,,,,,,,
Australian,ZADOK,SHELBY,Peter,,,,,,,,,,
Australian,ZAFER,SHELLEEYA,Mansfield,,,,,,,,,,
Australian,ZAID,SHELLEY,Richter,,,,,,,,,,
Australian,ZAIDEN,SHENULI,Kruger,,,,,,,,,,
Australian,ZAIDENN,SHEZARA,Robb,,,,,,,,,,
Australian,ZAIKER,SHI,Grigg,,,,,,,,,,
Australian,ZAIM,SHIERI,Hallam,,,,,,,,,,
Australian,ZAIN,SHILA,McNeill,,,,,,,,,,
Australian,ZAINAB,SHILOH,Carmichael,,,,,,,,,,
Australian,ZAINE,SHIVANI,Beaumont,,,,,,,,,,
Australian,ZAK,SHLOKA,Fernandez,,,,,,,,,,
Australian,ZAKARIAH,SHRADDHA,Ridley,,,,,,,,,,
Australian,ZAKIR,SHREE,Dodds,,,,,,,,,,
Australian,ZAMHI,SHREYA,Cousins,,,,,,,,,,
Australian,ZANDA,SHUI,Richmond,,,,,,,,,,
Australian,ZANDER,SHUYI,Christian,,,,,,,,,,
Australian,ZANE,SHYLA,Mahony,,,,,,,,,,
Australian,ZANTINO,SHYLAH,Malcolm,,,,,,,,,,
Australian,ZAREEF,SIA,Oates,,,,,,,,,,
Australian,ZARYAAN,SIANA,Corcoran,,,,,,,,,,
Australian,ZAVEYAR,SIANI,Angus,,,,,,,,,,
Australian,ZAVIER,SIANNE,Harwood,,,,,,,,,,
Australian,ZAVION,SIBELLE,Clifton,,,,,,,,,,
Australian,ZAVIYAR,SIDAK,Hillier,,,,,,,,,,
Australian,ZAWAR,SIDHAK,Sim,,,,,,,,,,
Australian,ZAYAN,SIENA,Jarrett,,,,,,,,,,
Australian,ZAYD,SIENNA,Wild,,,,,,,,,,
Australian,ZAYDEN,SIERA,Vickers,,,,,,,,,,
Australian,ZAYDN,SIERRA,Maynard,,,,,,,,,,
Australian,ZAYLAIN,SILVER,Woolley,,,,,,,,,,
Australian,ZAYLIN,SIMA,Ballard,,,,,,,,,,
Australian,ZAYN,SIMONA,Terry,,,,,,,,,,
Australian,ZAYNE,SIYA,Firth,,,,,,,,,,
Australian,ZAYYAN,SIYONA,Breen,,,,,,,,,,
Australian,ZEBEDIAH,SKY,Close,,,,,,,,,,
Australian,ZECHARIAH,SKYE,Neil,,,,,,,,,,
Australian,ZEKE,SKYE-LEE,Beveridge,,,,,,,,,,
Australian,ZEKI,SKYLA,,,,,,,,,,,
Australian,ZEN,SKYLAH,,,,,,,,,,,
Australian,ZENITH,SKYLAR,,,,,,,,,,,
Australian,ZEYNAL,SKYLER,,,,,,,,,,,
Australian,ZHEN,SKYRAH,,,,,,,,,,,
Australian,ZHUOYIN,SKYSHA,,,,,,,,,,,
Australian,ZICHEN,SLOAN,,,,,,,,,,,
Australian,ZIDANE,SLOANE,,,,,,,,,,,
Australian,ZIGGY,SMRITHI,,,,,,,,,,,
Australian,ZIGMUND,SNOW,,,,,,,,,,,
Australian,ZIHAN,SOFI,,,,,,,,,,,
Australian,ZIHANG,SOFIA,,,,,,,,,,,
Australian,ZIHAO,SOFIE,,,,,,,,,,,
Australian,ZILIN,SOKANITA,,,,,,,,,,,
Australian,ZION,SOLIDEA,,,,,,,,,,,
Australian,ZIXUAN,SOLYANA,,,,,,,,,,,
Australian,ZIYAD,SOMMER,,,,,,,,,,,
Australian,ZIYAH,SONIA,,,,,,,,,,,
Australian,ZIYAN,SONSOKSEREY,,,,,,,,,,,
Australian,Z'KYE,SONYA,,,,,,,,,,,
Australian,ZORAWAR,SOPHIA,,,,,,,,,,,
Australian,ZOVIAN,SOPHIAH,,,,,,,,,,,
Australian,ZUHAYR,SOPHIE,,,,,,,,,,,
Australian,ZUWAID,SOPHIE-ANNE,,,,,,,,,,,
Australian,ZYON,SPARROW,,,,,,,,,,,
Australian,,SPENCER,,,,,,,,,,,
Australian,,SPENSER,,,,,,,,,,,
Australian,,SRINIDHI,,,,,,,,,,,
Australian,,SRIYA,,,,,,,,,,,
Australian,,STACEE,,,,,,,,,,,
Australian,,STACEY,,,,,,,,,,,
Australian,,STARLETT,,,,,,,,,,,
Australian,,STARR,,,,,,,,,,,
Australian,,STASA,,,,,,,,,,,
Australian,,STELITSA,,,,,,,,,,,
Australian,,STELLA,,,,,,,,,,,
Australian,,STEPHANIE,,,,,,,,,,,
Australian,,STEVI,,,,,,,,,,,
Australian,,STEVIE,,,,,,,,,,,
Australian,,SUGE,,,,,,,,,,,
Australian,,SUHANA,,,,,,,,,,,
Australian,,SUHANI,,,,,,,,,,,
Australian,,SUKHNAAZ,,,,,,,,,,,
Australian,,SUMMER,,,,,,,,,,,
Australian,,SUMMER-ROSE,,,,,,,,,,,
Australian,,SUNNY,,,,,,,,,,,
Australian,,SURA,,,,,,,,,,,
Australian,,SURAYA,,,,,,,,,,,
Australian,,SUREYA,,,,,,,,,,,
Australian,,SUSAN,,,,,,,,,,,
Australian,,SUSTIKA,,,,,,,,,,,
Australian,,SUSTIMA,,,,,,,,,,,
Australian,,SVEA,,,,,,,,,,,
Australian,,SWASA,,,,,,,,,,,
Australian,,SYAKILA,,,,,,,,,,,
Australian,,SYANA,,,,,,,,,,,
Australian,,SYDNEY,,,,,,,,,,,
Australian,,SYEDA,,,,,,,,,,,
Australian,,SYLVIA,,,,,,,,,,,
Australian,,SYNA,,,,,,,,,,,
Australian,,TABATHA,,,,,,,,,,,
Australian,,TABITHA,,,,,,,,,,,
Australian,,TAHLEAH,,,,,,,,,,,
Australian,,TAHLIA,,,,,,,,,,,
Australian,,TAJ,,,,,,,,,,,
Australian,,TAKDEER,,,,,,,,,,,
Australian,,TALI,,,,,,,,,,,
Australian,,TALIA,,,,,,,,,,,
Australian,,TALITHA,,,,,,,,,,,
Australian,,TALIYAH,,,,,,,,,,,
Australian,,TALLULAH,,,,,,,,,,,
Australian,,TAM,,,,,,,,,,,
Australian,,TAMIKA,,,,,,,,,,,
Australian,,TAN,,,,,,,,,,,
Australian,,TANAMI,,,,,,,,,,,
Australian,,TANIKA,,,,,,,,,,,
Australian,,TANISHA,,,,,,,,,,,
Australian,,TANNER,,,,,,,,,,,
Australian,,TANVEEN,,,,,,,,,,,
Australian,,TANYA,,,,,,,,,,,
Australian,,TARA,,,,,,,,,,,
Australian,,TARLEE,,,,,,,,,,,
Australian,,TARLY,,,,,,,,,,,
Australian,,TARNI,,,,,,,,,,,
Australian,,TARYN,,,,,,,,,,,
Australian,,TASMIN,,,,,,,,,,,
Australian,,TASNEEM,,,,,,,,,,,
Australian,,TASYA,,,,,,,,,,,
Australian,,TATUM,,,,,,,,,,,
Australian,,TAVIA,,,,,,,,,,,
Australian,,TAYA,,,,,,,,,,,
Australian,,TAYAA,,,,,,,,,,,
Australian,,TAYAH,,,,,,,,,,,
Australian,,TAYLA,,,,,,,,,,,
Australian,,TAYLAH,,,,,,,,,,,
Australian,,TAYLAHNI,,,,,,,,,,,
Australian,,TAYLARNI,,,,,,,,,,,
Australian,,TAYLEIRA,,,,,,,,,,,
Australian,,TAYLESHA,,,,,,,,,,,
Australian,,TAYLOR,,,,,,,,,,,
Australian,,TAZRIAN,,,,,,,,,,,
Australian,,TEAGAN,,,,,,,,,,,
Australian,,TEAGEN,,,,,,,,,,,
Australian,,TEAH,,,,,,,,,,,
Australian,,TEEGAN,,,,,,,,,,,
Australian,,TEGAN,,,,,,,,,,,
Australian,,TEJASVI,,,,,,,,,,,
Australian,,TEMILOLUWA,,,,,,,,,,,
Australian,,TEMPERANCE,,,,,,,,,,,
Australian,,TEMPERENCE,,,,,,,,,,,
Australian,,TEMPEST,,,,,,,,,,,
Australian,,TEMPRENCE,,,,,,,,,,,
Australian,,TERESA,,,,,,,,,,,
Australian,,TERRA-LEE,,,,,,,,,,,
Australian,,TESHARNIE,,,,,,,,,,,
Australian,,TESS,,,,,,,,,,,
Australian,,TESSA,,,,,,,,,,,
Australian,,TETIRIA,,,,,,,,,,,
Australian,,THA,,,,,,,,,,,
Australian,,THAMZIN,,,,,,,,,,,
Australian,,THANG,,,,,,,,,,,
Australian,,THEA,,,,,,,,,,,
Australian,,THEIA,,,,,,,,,,,
Australian,,THELMA,,,,,,,,,,,
Australian,,THENARA,,,,,,,,,,,
Australian,,THERESE,,,,,,,,,,,
Australian,,THI,,,,,,,,,,,
Australian,,THIANA,,,,,,,,,,,
Australian,,THU,,,,,,,,,,,
Australian,,TIA,,,,,,,,,,,
Australian,,TIAHLEIGH,,,,,,,,,,,
Australian,,TIAL,,,,,,,,,,,
Australian,,TIANA,,,,,,,,,,,
Australian,,TIANYI,,,,,,,,,,,
Australian,,TIARA,,,,,,,,,,,
Australian,,TIARE,,,,,,,,,,,
Australian,,TIARN,,,,,,,,,,,
Australian,,TIARNI,,,,,,,,,,,
Australian,,TIESHA,,,,,,,,,,,
Australian,,TIFFANY,,,,,,,,,,,
Australian,,TIGGY,,,,,,,,,,,
Australian,,TIJANA,,,,,,,,,,,
Australian,,TILDA,,,,,,,,,,,
Australian,,TILLEAH,,,,,,,,,,,
Australian,,TILLIE,,,,,,,,,,,
Australian,,TILLY,,,,,,,,,,,
Australian,,TINA,,,,,,,,,,,
Australian,,TINA-MARIE,,,,,,,,,,,
Australian,,TINASHAE,,,,,,,,,,,
Australian,,TINASHE,,,,,,,,,,,
Australian,,TINGSHU,,,,,,,,,,,
Australian,,TINGXUAN,,,,,,,,,,,
Australian,,TIYA,,,,,,,,,,,
Australian,,TOLUCA,,,,,,,,,,,
Australian,,TORA,,,,,,,,,,,
Australian,,TORAH,,,,,,,,,,,
Australian,,TORI,,,,,,,,,,,
Australian,,TRACEY,,,,,,,,,,,
Australian,,TRAN,,,,,,,,,,,
Australian,,TREAGAN,,,,,,,,,,,
Australian,,TRINA,,,,,,,,,,,
Australian,,TRINH,,,,,,,,,,,
Australian,,TRINITY,,,,,,,,,,,
Australian,,TRISHA,,,,,,,,,,,
Australian,,TRIXIE,,,,,,,,,,,
Australian,,TRUC,,,,,,,,,,,
Australian,,TRUPHENA,,,,,,,,,,,
Australian,,TU,,,,,,,,,,,
Australian,,TULLY,,,,,,,,,,,
Australian,,TYLAH,,,,,,,,,,,
Australian,,TYNA,,,,,,,,,,,
Australian,,UHMARLAH,,,,,,,,,,,
Australian,,USTAT,,,,,,,,,,,
Australian,,VADA,,,,,,,,,,,
Australian,,VAIGA,,,,,,,,,,,
Australian,,VALENTIJA,,,,,,,,,,,
Australian,,VALENTINA,,,,,,,,,,,
Australian,,VALERIE,,,,,,,,,,,
Australian,,VALLEETTA,,,,,,,,,,,
Australian,,VALMA,,,,,,,,,,,
Australian,,VANESSA,,,,,,,,,,,
Australian,,VEERA,,,,,,,,,,,
Australian,,VENBA,,,,,,,,,,,
Australian,,VENUS,,,,,,,,,,,
Australian,,VERITY,,,,,,,,,,,
Australian,,VERONICA,,,,,,,,,,,
Australian,,VESPER,,,,,,,,,,,
Australian,,VIANNA,,,,,,,,,,,
Australian,,VICTORIA,,,,,,,,,,,
Australian,,VIDELLE,,,,,,,,,,,
Australian,,VIENNA,,,,,,,,,,,
Australian,,VIENNE,,,,,,,,,,,
Australian,,VIKTORIA,,,,,,,,,,,
Australian,,VILJA,,,,,,,,,,,
Australian,,VIOLA,,,,,,,,,,,
Australian,,VIOLET,,,,,,,,,,,
Australian,,VIOLETA,,,,,,,,,,,
Australian,,VIOLETTE,,,,,,,,,,,
Australian,,VISOLA,,,,,,,,,,,
Australian,,VIVIAN,,,,,,,,,,,
Australian,,VIVIANNA,,,,,,,,,,,
Australian,,VIVIENNE,,,,,,,,,,,
Australian,,VU,,,,,,,,,,,
Australian,,VUNG,,,,,,,,,,,
Australian,,VY,,,,,,,,,,,
Australian,,WAHEEDA,,,,,,,,,,,
Australian,,WAJAN,,,,,,,,,,,
Australian,,WAJEEHA,,,,,,,,,,,
Australian,,WALLABY,,,,,,,,,,,
Australian,,WAN,,,,,,,,,,,
Australian,,WANDA,,,,,,,,,,,
Australian,,WANIA,,,,,,,,,,,
Australian,,WANIYA,,,,,,,,,,,
Australian,,WAVERLEY,,,,,,,,,,,
Australian,,WILHELMINA,,,,,,,,,,,
Australian,,WILLA,,,,,,,,,,,
Australian,,WILLAMENA,,,,,,,,,,,
Australian,,WILLOW,,,,,,,,,,,
Australian,,WILLOW-ANN,,,,,,,,,,,
Australian,,WINIFRED,,,,,,,,,,,
Australian,,WINNIE,,,,,,,,,,,
Australian,,WINNIFRED,,,,,,,,,,,
Australian,,WINTER,,,,,,,,,,,
Australian,,WREN,,,,,,,,,,,
Australian,,WYNTER,,,,,,,,,,,
Australian,,XALI-DALON,,,,,,,,,,,
Australian,,XANTHE,,,,,,,,,,,
Australian,,XANTHIE,,,,,,,,,,,
Australian,,XI,,,,,,,,,,,
Australian,,XIAOXIAO,,,,,,,,,,,
Australian,,XIN,,,,,,,,,,,
Australian,,XINYUE,,,,,,,,,,,
Australian,,XOE,,,,,,,,,,,
Australian,,XZAYLIAH,,,,,,,,,,,
Australian,,YAASHNA,,,,,,,,,,,
Australian,,YANA,,,,,,,,,,,
Australian,,YANYI,,,,,,,,,,,
Australian,,YARAH,,,,,,,,,,,
Australian,,YAROSLAVA,,,,,,,,,,,
Australian,,YASHVI,,,,,,,,,,,
Australian,,YASMEEN,,,,,,,,,,,
Australian,,YASMIN,,,,,,,,,,,
Australian,,YASNA,,,,,,,,,,,
Australian,,YEAWAH,,,,,,,,,,,
Australian,,YEMAYA,,,,,,,,,,,
Australian,,YENA,,,,,,,,,,,
Australian,,YI,,,,,,,,,,,
Australian,,YIFAN,,,,,,,,,,,
Australian,,YINDII,,,,,,,,,,,
Australian,,YING,,,,,,,,,,,
Australian,,YIQING,,,,,,,,,,,
Australian,,YIXUAN,,,,,,,,,,,
Australian,,YIYAO,,,,,,,,,,,
Australian,,YOLANDA,,,,,,,,,,,
Australian,,YOM,,,,,,,,,,,
Australian,,YONGXI,,,,,,,,,,,
Australian,,YSABELA,,,,,,,,,,,
Australian,,YU-FEI,,,,,,,,,,,
Australian,,YUKI,,,,,,,,,,,
Australian,,YULIANA,,,,,,,,,,,
Australian,,YUNA,,,,,,,,,,,
Australian,,YUOSRA,,,,,,,,,,,
Australian,,YUSRA,,,,,,,,,,,
Australian,,YUSSRA,,,,,,,,,,,
Australian,,YUXI,,,,,,,,,,,
Australian,,YUYAO,,,,,,,,,,,
Australian,,YZABELLE,,,,,,,,,,,
Australian,,ZAARA,,,,,,,,,,,
Australian,,ZADIE,,,,,,,,,,,
Australian,,ZAELI,,,,,,,,,,,
Australian,,ZAFFIRA,,,,,,,,,,,
Australian,,ZAFRIN,,,,,,,,,,,
Australian,,ZAHARA,,,,,,,,,,,
Australian,,ZAHLI,,,,,,,,,,,
Australian,,ZAHLIA,,,,,,,,,,,
Australian,,ZAHRA,,,,,,,,,,,
Australian,,ZAHRIAH,,,,,,,,,,,
Australian,,ZAIDA,,,,,,,,,,,
Australian,,ZAINAB,,,,,,,,,,,
Australian,,ZAJNA,,,,,,,,,,,
Australian,,ZAKIA,,,,,,,,,,,
Australian,,ZAKOTA,,,,,,,,,,,
Australian,,ZALEAH,,,,,,,,,,,
Australian,,ZALI,,,,,,,,,,,
Australian,,ZALIA,,,,,,,,,,,
Australian,,ZALIAN,,,,,,,,,,,
Australian,,ZALYAH,,,,,,,,,,,
Australian,,ZAMZAM,,,,,,,,,,,
Australian,,ZANA,,,,,,,,,,,
Australian,,ZANIYA,,,,,,,,,,,
Australian,,ZARA,,,,,,,,,,,
Australian,,ZARAH,,,,,,,,,,,
Australian,,ZARAH-MAY,,,,,,,,,,,
Australian,,ZARIA,,,,,,,,,,,
Australian,,ZARIAH,,,,,,,,,,,
Australian,,ZARIA-SKYE,,,,,,,,,,,
Australian,,ZARLA,,,,,,,,,,,
Australian,,ZARLEY,,,,,,,,,,,
Australian,,ZARLI,,,,,,,,,,,
Australian,,ZARLIAH,,,,,,,,,,,
Australian,,ZARLIE,,,,,,,,,,,
Australian,,ZAVALAH,,,,,,,,,,,
Australian,,ZAVANNAH,,,,,,,,,,,
Australian,,ZAYA,,,,,,,,,,,
Australian,,ZAYLEE,,,,,,,,,,,
Australian,,ZAYLEIGH,,,,,,,,,,,
Australian,,ZAYNAB,,,,,,,,,,,
Australian,,ZEANNA,,,,,,,,,,,
Australian,,ZEENA,,,,,,,,,,,
Australian,,ZEENAT,,,,,,,,,,,
Australian,,ZEINAB,,,,,,,,,,,
Australian,,ZELDA,,,,,,,,,,,
Australian,,ZELLA,,,,,,,,,,,
Australian,,ZENDAYA,,,,,,,,,,,
Australian,,ZENDAYAH,,,,,,,,,,,
Australian,,ZENISHA,,,,,,,,,,,
Australian,,ZHALIA,,,,,,,,,,,
Australian,,ZHENZHEN,,,,,,,,,,,
Australian,,ZI,,,,,,,,,,,
Australian,,ZIA,,,,,,,,,,,
Australian,,ZIARA,,,,,,,,,,,
Australian,,ZIBA,,,,,,,,,,,
Australian,,ZIGANA,,,,,,,,,,,
Australian,,ZIGGY,,,,,,,,,,,
Australian,,ZIHAN,,,,,,,,,,,
Australian,,ZIKRA,,,,,,,,,,,
Australian,,ZILIYA,,,,,,,,,,,
Australian,,ZIMAL,,,,,,,,,,,
Australian,,ZINNIA,,,,,,,,,,,
Australian,,ZITONG,,,,,,,,,,,
Australian,,ZIVA,,,,,,,,,,,
Australian,,ZIYAN,,,,,,,,,,,
Australian,,ZIYUE,,,,,,,,,,,
Australian,,ZOE,,,,,,,,,,,
Australian,,ZOEY,,,,,,,,,,,
Australian,,ZOLA,,,,,,,,,,,
Australian,,ZORAYA,,,,,,,,,,,
Australian,,ZULLFANAH,,,,,,,,,,,
Australian,,ZURIEL,,,,,,,,,,,
Australian,,ZUWAYLA,,,,,,,,,,,
Indigenous,Babawar ,Adaliya ,Adaliya ,0,0.65,0.75,0.4,0,1,0,0.060401056,0.7,0.01
Indigenous,Backo ,Adina ,Adina ,0,0.35,0.1,0.31,0,0,0,0.063376458,0.3,0.96
Indigenous,Bambam ,Alinta ,Alinta ,0,0,0.05,0.08,0,0,0,0.062104338,,0.01
Indigenous,Beangagarrie ,Alira ,Alira ,0,0,0.05,0.02,0,0,0,0.058020634,,0.01
Indigenous,Bili ,Alkawari ,Alkawari ,0.75,0,0.03,0.09,0,0,0,0.066607372,,0.01
Indigenous,Bindall ,Alkina ,Alkina ,0.25,0,0.02,0.07,0,0,0,0.074195214,,0
Indigenous,Binyan ,Alkira ,Alkira ,,,,0.02,0,0,1,0.074860367,,0
Indigenous,Birrinbirrin ,Allira ,Allira ,,,,0.01,0,0,,0.071401416,,0
Indigenous,Bunji ,Angoona ,Angoona ,,,,,0,0,,0.063046567,,0
Indigenous,Colebee ,Anmanari ,Anmanari ,,,,,0,0,,0.065255894,,0
Indigenous,Cumbul ,Arika ,Arika ,,,,,0,0,,0.060891106,,0
Indigenous,Daku ,Babawar ,Babawar ,,,,,0,0,,0.06057616,,0
Indigenous,Darana ,Backo ,Babawar ,,,,,0,,,0.055946284,,0
Indigenous,Dayindi,Banalandju,Backo ,,,,,0,,,0.049012075,,0
Indigenous,Dayindi ,Bando ,Backo ,,,,,1,,,0.043011804,,
Indigenous,Djalu ,Bili ,Bambam ,,,,,,,,0.030126054,,
Indigenous,Djarrjuntjun ,Binda ,Banalandju,,,,,,,,0.020570816,,
Indigenous,Djarrtjuntjun ,Bindall ,Bando ,,,,,,,,0.012386088,,
Indigenous,Dural ,Bindi ,Beangagarrie ,,,,,,,,0.006185844,,
Indigenous,Gabii ,Binmary ,Bili ,,,,,,,,0.001779371,,
Indigenous,Gambuu ,Biralee ,Bili ,,,,,,,,0.000245083,,
Indigenous,Gurumarra ,Brindabella ,Binda ,,,,,,,,,,
Indigenous,Iluka ,Bunji ,Bindall ,,,,,,,,,,
Indigenous,Irabinna ,Cardinia ,Bindall ,,,,,,,,,,
Indigenous,Jarli ,Chumbuli ,Bindi ,,,,,,,,,,
Indigenous,Jarrah ,Colba ,Binmary ,,,,,,,,,,
Indigenous,Jiemba ,Darana ,Binyan ,,,,,,,,,,
Indigenous,Killara ,Dhu ,Biralee ,,,,,,,,,,
Indigenous,Kuparr ,Elanora ,Birrinbirrin ,,,,,,,,,,
Indigenous,Kurraki ,Ellin ,Brindabella ,,,,,,,,,,
Indigenous,Local,Illarah ,Bunji ,,,,,,,,,,
Indigenous,Locational,Inala ,Bunji ,,,,,,,,,,
Indigenous,Mangana ,Inyuwa ,Cardinia ,,,,,,,,,,
Indigenous,Marrii ,Jannali ,Chumbuli ,,,,,,,,,,
Indigenous,Mawukura ,Jedda ,Colba ,,,,,,,,,,
Indigenous,Merriman ,Jiemba ,Colebee ,,,,,,,,,,
Indigenous,Minygululu,Jindalee ,Cumbul ,,,,,,,,,,
Indigenous,Minygululu ,Karalee ,Daku ,,,,,,,,,,
Indigenous,Mirri ,Kareela ,Darana ,,,,,,,,,,
Indigenous,Mudrooroo ,Karri ,Darana ,,,,,,,,,,
Indigenous,Nadi ,Karro ,Dayindi,,,,,,,,,,
Indigenous,Nicermenic ,Killara ,Dayindi ,,,,,,,,,,
Indigenous,Nullah ,Kirra ,Dhu ,,,,,,,,,,
Indigenous,Nyakul ,Kirrily ,Djalu ,,,,,,,,,,
Indigenous,Nyukuti ,Kudnarto ,Djarrjuntjun ,,,,,,,,,,
Indigenous,Omeo ,Kyeema ,Djarrtjuntjun ,,,,,,,,,,
Indigenous,Ridjimiraril,Leumeah ,Dural ,,,,,,,,,,
Indigenous,Ridjimiraril ,Lilardia ,Elanora ,,,,,,,,,,
Indigenous,Tidam ,Lowanna,Ellin ,,,,,,,,,,
Indigenous,Toba ,Lutana ,Gabii ,,,,,,,,,,
Indigenous,Transferred,Makinti ,Gambuu ,,,,,,,,,,
Indigenous,Umbarra ,Manmarra ,Gurumarra ,,,,,,,,,,
Indigenous,"Umbarra,",Maroochy ,Illarah ,,,,,,,,,,
Indigenous,Waku ,Medika ,Iluka ,,,,,,,,,,
Indigenous,Warragul ,Merinda ,Inala ,,,,,,,,,,
Indigenous,Warrin ,Merindah ,Inyuwa ,,,,,,,,,,
Indigenous,Warriya ,Merri ,Irabinna ,,,,,,,,,,
Indigenous,Watorea ,Mirri ,Jannali ,,,,,,,,,,
Indigenous,Witto,Mirrin ,Jarli ,,,,,,,,,,
Indigenous,Yannathan ,Munandjarra,Jarrah ,,,,,,,,,,
Indigenous,Yarramundi ,Munandjarra ,Jedda ,,,,,,,,,,
Indigenous,Yarran ,Myaree ,Jiemba ,,,,,,,,,,
Indigenous,Yeeralparil ,Naata ,Jiemba ,,,,,,,,,,
Indigenous,Yibaay ,Ngoia ,Jindalee ,,,,,,,,,,
Indigenous,Yileen ,Ningali ,Karalee ,,,,,,,,,,
Indigenous,Yibaay ,Nowalingu ,Kareela ,,,,,,,,,,
Indigenous,Yileen ,Nymbulda ,Karri ,,,,,,,,,,
Indigenous,,Nyurapayia ,Karro ,,,,,,,,,,
Indigenous,,Oodgeroo ,Killara ,,,,,,,,,,
Indigenous,,Orana ,Killara ,,,,,,,,,,
Indigenous,,Papalya ,Kirra ,,,,,,,,,,
Indigenous,,Parara ,Kirrily ,,,,,,,,,,
Indigenous,,Patiseba ,Kudnarto ,,,,,,,,,,
Indigenous,,Payu ,Kuparr ,,,,,,,,,,
Indigenous,,Pemau ,Kurraki ,,,,,,,,,,
Indigenous,,Pirrmangka ,Kyeema ,,,,,,,,,,
Indigenous,,Takariya ,Leumeah ,,,,,,,,,,
Indigenous,,Talei ,Lilardia ,,,,,,,,,,
Indigenous,,Tallara ,Local,,,,,,,,,,
Indigenous,,Tanganutura ,Locational,,,,,,,,,,
Indigenous,,Tarni ,Lowanna,,,,,,,,,,
Indigenous,,Tatali ,Lutana ,,,,,,,,,,
Indigenous,,Thoomi ,Makinti ,,,,,,,,,,
Indigenous,,Tidam ,Mangana ,,,,,,,,,,
Indigenous,,Tjunkiya ,Manmarra ,,,,,,,,,,
Indigenous,,Truganina ,Maroochy ,,,,,,,,,,
Indigenous,,Truganini ,Marrii ,,,,,,,,,,
Indigenous,,Trugernanner ,Mawukura ,,,,,,,,,,
Indigenous,,Walangkura ,Medika ,,,,,,,,,,
Indigenous,,Waratah ,Merinda ,,,,,,,,,,
Indigenous,,Watorea ,Merindah ,,,,,,,,,,
Indigenous,,Wawiriya ,Merri ,,,,,,,,,,
Indigenous,,Wintjiya ,Merriman ,,,,,,,,,,
Indigenous,,Yaay ,Minygululu,,,,,,,,,,
Indigenous,,Yakari ,Minygululu ,,,,,,,,,,
Indigenous,,Yalamay ,Mirri ,,,,,,,,,,
Indigenous,,Yarai f Gamilaraay,Mirri ,,,,,,,,,,
Indigenous,,Yhi f Gamilaraay,Mirrin ,,,,,,,,,,
Indigenous,,Yinarupa ,Mudrooroo ,,,,,,,,,,
